,structure,sequence,number_of_FLS,number_of_contact,number_of_HH_contact,contact_order,energy,hydrophobicity,designability,reversed_structure,number_of_FLS_in_reversed_structure
5448,032321210121003,1001011101100101,0,8.0,7.0,0.34375,-7.0,9,176,033212321210103,1
5449,032321232110103,1001011101101001,1,8.0,7.0,0.34375,-6.9,9,129,032322101210103,1
5450,032321112323301,1001011101101011,2,8.0,8.0,0.328125,-7.8,10,8,032212100012123,2
5451,032321210121003,1001011101101101,0,8.0,7.0,0.34375,-7.0,10,176,033212321210103,1
5452,032321232121000,1001011110000011,0,8.0,6.0,0.359375,-6.0,8,105,000323212321210,1
5453,032321232121000,1001011110000111,0,8.0,6.0,0.359375,-6.0,9,105,000323212321210,1
5454,032321232110103,1001011110001001,1,8.0,7.0,0.34375,-6.9,8,129,032322101210103,1
5455,032321232110103,1001011110001101,1,8.0,7.0,0.34375,-6.9,9,129,032322101210103,1
5456,032321212101033,1001011110010001,0,7.0,6.0,0.38392857142857145,-6.0,8,223,003232121210103,1
5457,032321232303010,1001011110010010,0,7.0,6.0,0.3125,-6.0,8,38,030101212321210,0
5458,032321212101033,1001011110010011,0,7.0,7.0,0.38392857142857145,-7.0,9,223,003232121210103,1
5459,032321212101033,1001011110010111,0,7.0,7.0,0.38392857142857145,-7.0,10,223,003232121210103,1
5460,032321232110103,1001011110011001,1,8.0,7.0,0.34375,-6.9,9,129,032322101210103,1
5461,032321232121000,1001011110100001,0,8.0,6.0,0.359375,-6.0,8,105,000323212321210,1
5462,032321232121000,1001011110100011,0,8.0,7.0,0.359375,-7.0,9,105,000323212321210,1
5463,032321232121000,1001011110100101,0,8.0,7.0,0.359375,-7.0,9,105,000323212321210,1
5464,032321232121000,1001011110100111,0,8.0,8.0,0.359375,-8.0,10,105,000323212321210,1
5465,032321232110103,1001011110101001,1,8.0,8.0,0.34375,-7.9,9,129,032322101210103,1
5466,032321232110103,1001011110101011,1,8.0,8.0,0.34375,-7.9,10,129,032322101210103,1
5467,032321232110103,1001011110101101,1,8.0,8.0,0.34375,-7.9,10,129,032322101210103,1
5468,032321232121000,1001011110101111,0,8.0,8.0,0.359375,-8.0,11,105,000323212321210,1
5469,032321112332303,1001011110110010,2,7.0,7.0,0.29464285714285715,-6.8,9,6,030100122210103,2
5470,032321232111030,1001011110110011,1,8.0,8.0,0.359375,-7.9,10,10,030111232123230,1
5471,032321232121000,1001011110110101,0,8.0,7.0,0.359375,-7.0,10,105,000323212321210,1
5472,032321232121000,1001011110110111,0,8.0,8.0,0.359375,-8.0,11,105,000323212321210,1
5473,032321232110103,1001011110111001,1,8.0,8.0,0.34375,-7.9,10,129,032322101210103,1
5474,032321232110103,1001011110111101,1,8.0,8.0,0.34375,-7.9,11,129,032322101210103,1
5475,032321232121000,1001011110111111,0,8.0,8.0,0.359375,-8.0,12,105,000323212321210,1
5476,032321232121000,1001011111000011,0,8.0,6.0,0.359375,-6.0,9,105,000323212321210,1
5477,032321232210100,1001011111001011,1,8.0,8.0,0.375,-7.9,10,11,003032212321210,2
5478,032321232210100,1001011111001111,1,8.0,8.0,0.375,-7.9,11,11,003032212321210,2
5479,032212100121232,1001011111010010,2,7.0,7.0,0.29464285714285715,-6.8,9,16,030101221010032,2
5480,032321232210100,1001011111011011,1,8.0,8.0,0.375,-7.9,11,11,003032212321210,2
5481,032321232210100,1001011111011111,1,8.0,8.0,0.375,-7.9,12,11,003032212321210,2
5482,032321232121000,1001011111100011,0,8.0,7.0,0.359375,-7.0,10,105,000323212321210,1
5483,032321232121000,1001011111100111,0,8.0,8.0,0.359375,-8.0,11,105,000323212321210,1
5484,032321232121000,1001011111101111,0,8.0,8.0,0.359375,-8.0,12,105,000323212321210,1
5485,032321232111030,1001011111110011,1,8.0,8.0,0.359375,-7.9,11,10,030111232123230,1
5486,032303232121011,1001100000000011,0,8.0,3.0,0.390625,-3.0,5,63,003010121232123,1
5487,032303232121011,1001100000000111,0,8.0,4.0,0.390625,-4.0,6,63,003010121232123,1
5488,032303232111110,1001100000001101,0,8.0,4.0,0.4375,-4.0,6,76,033333212101210,1
5489,032303232111110,1001100000011101,0,8.0,5.0,0.4375,-5.0,7,76,033333212101210,1
5490,032303232111110,1001100000011111,0,8.0,5.0,0.4375,-5.0,8,76,033333212101210,1
5491,032303232121011,1001100000100111,0,8.0,5.0,0.390625,-5.0,7,63,003010121232123,1
5492,032303232121103,1001100000101011,1,8.0,5.0,0.328125,-4.9,7,22,032212101030103,1
5493,032303221221001,1001100001000010,1,8.0,4.0,0.375,-3.9,5,14,033011011232123,3
5494,032303221221001,1001100001000011,1,8.0,5.0,0.375,-4.9,6,14,033011011232123,3
5495,032233211210010,1001100001000101,4,7.0,5.0,0.45535714285714285,-4.6,6,2,030032332112210,4
5496,032233211210103,1001100001001001,3,7.0,6.0,0.38392857142857145,-5.7,6,10,032321221001103,3
5497,032233211210103,1001100001001011,3,7.0,6.0,0.38392857142857145,-5.7,7,10,032321221001103,3
5498,032303221210110,1001100001001101,1,8.0,6.0,0.421875,-5.9,7,29,033032322101210,2
5499,032303221210110,1001100001001111,1,8.0,6.0,0.421875,-5.9,8,29,033032322101210,2
5500,032232210101103,1001100001010001,3,7.0,5.0,0.41964285714285715,-4.7,6,2,032232321101103,2
5501,032303321212101,1001100001010010,1,8.0,5.0,0.390625,-4.9,6,52,030101012232123,1
5502,032303321212101,1001100001010011,1,8.0,6.0,0.390625,-5.9,7,52,030101012232123,1
5503,032303321211110,1001100001010101,1,8.0,5.0,0.453125,-4.9,7,7,033332321101210,2
5504,032303321212101,1001100001010110,1,8.0,5.0,0.390625,-4.9,7,52,030101012232123,1
5505,032303321212101,1001100001010111,1,8.0,6.0,0.390625,-5.9,8,52,030101012232123,1
5506,032303321211210,1001100001011001,2,8.0,6.0,0.375,-5.8,7,9,032332321101210,2
5507,032303321212101,1001100001011011,1,8.0,6.0,0.390625,-5.9,8,52,030101012232123,1
5508,032303221210110,1001100001101101,1,8.0,6.0,0.421875,-5.9,8,29,033032322101210,2
5509,032303221210110,1001100001101111,1,8.0,6.0,0.421875,-5.9,9,29,033032322101210,2
5510,032303321212101,1001100001110010,1,8.0,5.0,0.390625,-4.9,7,52,030101012232123,1
5511,032303321212101,1001100001110011,1,8.0,6.0,0.390625,-5.9,8,52,030101012232123,1
5512,032303321212101,1001100001110111,1,8.0,6.0,0.390625,-5.9,9,52,030101012232123,1
5513,032332112210103,1001100010001001,3,7.0,5.0,0.3482142857142857,-4.7,6,4,032321122100103,3
5514,032303222210103,1001100010001011,1,8.0,5.0,0.34375,-4.9,7,7,032321111030103,1
5515,032232112101033,1001100010010001,2,7.0,5.0,0.4017857142857143,-4.8,6,6,003232122101103,3
5516,032233212101010,1001100010010101,2,7.0,6.0,0.4732142857142857,-5.8,7,12,030303232112210,2
5517,032332212101033,1001100010010111,2,8.0,7.0,0.46875,-6.8,8,10,003232121100103,3
5518,032332212101033,1001100010011111,2,8.0,7.0,0.46875,-6.8,9,10,003232121100103,3
5519,032332112121003,1001100010100001,2,7.0,5.0,0.36607142857142855,-4.8,6,12,033212122100103,3
5520,032332112121003,1001100010100101,2,7.0,6.0,0.36607142857142855,-5.8,7,12,033212122100103,3
5521,032332112121003,1001100010101001,2,7.0,5.0,0.36607142857142855,-4.8,7,12,033212122100103,3
5522,032332112121003,1001100010101101,2,7.0,6.0,0.36607142857142855,-5.8,8,12,033212122100103,3
5523,032322101210103,1001100011000001,1,8.0,4.0,0.34375,-3.9,6,108,032321232110103,1
5524,032322101210103,1001100011001001,1,8.0,6.0,0.34375,-5.9,7,108,032321232110103,1
5525,032332211210033,1001100011001111,4,8.0,7.0,0.484375,-6.6,9,3,003321221100103,5
5526,032303321212101,1001100011010010,1,8.0,5.0,0.390625,-4.9,7,52,030101012232123,1
5527,032303321212101,1001100011010011,1,8.0,6.0,0.390625,-5.9,8,52,030101012232123,1
5528,032233212101010,1001100011010101,2,7.0,6.0,0.4732142857142857,-5.8,8,12,030303232112210,2
5529,032332212101033,1001100011010111,2,8.0,7.0,0.46875,-6.8,9,10,003232121100103,3
5530,032332212101033,1001100011011111,2,8.0,7.0,0.46875,-6.8,10,10,003232121100103,3
5531,032332211110333,1001100011100111,3,8.0,7.0,0.484375,-6.7,9,7,000322221100103,4
5532,032322101210103,1001100011101001,1,8.0,6.0,0.34375,-5.9,8,108,032321232110103,1
5533,032332211110333,1001100011101111,3,8.0,7.0,0.484375,-6.7,10,7,000322221100103,4
5534,032303321212101,1001100011110010,1,8.0,5.0,0.390625,-4.9,8,52,030101012232123,1
5535,032332210121103,1001100011111001,3,8.0,7.0,0.34375,-6.7,9,2,032212321100103,3
5536,032232121103010,1001100100000101,2,8.0,5.0,0.421875,-4.8,6,11,030103323212210,2
5537,032332122110032,1001100100000110,4,8.0,5.0,0.40625,-4.6,6,3,032211001033032,4
5538,032303232121011,1001100100000111,0,8.0,5.0,0.390625,-5.0,7,63,003010121232123,1
5539,032232122100103,1001100100001001,3,7.0,6.0,0.38392857142857145,-5.7,6,5,032332112101103,3
5540,032232121103010,1001100100001101,2,8.0,6.0,0.421875,-5.8,7,11,030103323212210,2
5541,032232121001103,1001100100010001,3,7.0,5.0,0.4017857142857143,-4.7,6,2,032233212101103,3
5542,032303232112101,1001100100010010,1,8.0,5.0,0.375,-4.9,6,30,030100121232123,1
5543,032303232112101,1001100100010011,1,8.0,6.0,0.375,-5.9,7,30,030100121232123,1
5544,032303232111110,1001100100010101,0,8.0,5.0,0.4375,-5.0,7,76,033333212101210,1
5545,032303232112101,1001100100010110,1,8.0,5.0,0.375,-4.9,7,30,030100121232123,1
5546,032303232112101,1001100100010111,1,8.0,6.0,0.375,-5.9,8,30,030100121232123,1
5547,032303232111110,1001100100011101,0,8.0,6.0,0.4375,-6.0,8,76,033333212101210,1
5548,032232121103010,1001100100011111,2,8.0,7.0,0.421875,-6.8,9,11,030103323212210,2
5549,032232121011033,1001100100100001,2,7.0,6.0,0.38392857142857145,-5.8,6,13,003223212101103,3
5550,032303232121103,1001100100100011,1,8.0,6.0,0.328125,-5.9,7,22,032212101030103,1
5551,032303232121011,1001100100100101,0,8.0,6.0,0.390625,-6.0,7,63,003010121232123,1
5552,032303232121011,1001100100100111,0,8.0,7.0,0.390625,-7.0,8,63,003010121232123,1
5553,032303232121103,1001100100101011,1,8.0,7.0,0.328125,-6.9,8,22,032212101030103,1
5554,032332121012100,1001100100110001,1,8.0,6.0,0.375,-5.9,7,26,003230323211210,2
5555,032303232121011,1001100100110111,0,8.0,7.0,0.390625,-7.0,9,63,003010121232123,1
5556,032303232111210,1001100100111001,1,8.0,7.0,0.359375,-6.9,8,6,032333212101210,1
5557,032303232111110,1001100100111101,0,8.0,7.0,0.4375,-7.0,9,76,033333212101210,1
5558,032232110121003,1001100101000001,2,8.0,5.0,0.359375,-4.8,6,2,033212322101103,3
5559,032303221210110,1001100101000101,1,8.0,5.0,0.421875,-4.9,7,29,033032322101210,2
5560,032232121210030,1001100101001011,2,7.0,7.0,0.41964285714285715,-6.8,8,2,030012121232230,2
5561,032303221210110,1001100101001101,1,8.0,7.0,0.421875,-6.9,8,29,033032322101210,2
5562,032232110101030,1001100101010010,2,7.0,6.0,0.41964285714285715,-5.8,7,2,030101011232230,2
5563,032303232111110,1001100101010101,0,8.0,5.0,0.4375,-5.0,8,76,033333212101210,1
5564,032232110101030,1001100101010110,2,7.0,6.0,0.41964285714285715,-5.8,8,2,030101011232230,2
5565,032232111100323,1001100101010111,3,8.0,7.0,0.46875,-6.7,9,6,030112222303301,3
5566,032232121210030,1001100101011011,2,7.0,7.0,0.41964285714285715,-6.8,9,2,030012121232230,2
5567,032303221210110,1001100101011101,1,8.0,7.0,0.421875,-6.9,9,29,033032322101210,2
5568,032232121103010,1001100101011111,2,8.0,8.0,0.421875,-7.8,10,11,030103323212210,2
5569,032303232121103,1001100101100011,1,8.0,6.0,0.328125,-5.9,8,22,032212101030103,1
5570,032303232121011,1001100101100111,0,8.0,7.0,0.390625,-7.0,9,63,003010121232123,1
5571,032303221121103,1001100101101001,3,8.0,7.0,0.34375,-6.7,8,1,032212211030103,2
5572,032303232121103,1001100101101011,1,8.0,7.0,0.328125,-6.9,9,22,032212101030103,1
5573,032303221210110,1001100101101101,1,8.0,7.0,0.421875,-6.9,9,29,033032322101210,2
5574,032332121012100,1001100101110001,1,8.0,6.0,0.375,-5.9,8,26,003230323211210,2
5575,032332121011232,1001100101110010,2,7.0,7.0,0.3125,-6.8,8,3,030112101033032,2
5576,032303232121011,1001100101110111,0,8.0,7.0,0.390625,-7.0,10,63,003010121232123,1
5577,032332121012100,1001100101111011,1,8.0,8.0,0.375,-7.9,10,26,003230323211210,2
5578,032303232111110,1001100101111101,0,8.0,7.0,0.4375,-7.0,10,76,033333212101210,1
5579,032332121012100,1001100101111111,1,8.0,8.0,0.375,-7.9,11,26,003230323211210,2
5580,032221012101033,1001100110000001,1,8.0,5.0,0.34375,-4.9,6,5,003232123211103,2
5581,030103032222300,0001000000100001,1,7.0,2.0,0.29464285714285715,-1.9,3,16,003222230301030,2
5582,030103032222300,0001000000110001,1,7.0,2.0,0.29464285714285715,-1.9,4,16,003222230301030,2
5583,030103032222300,0001000000110011,1,7.0,3.0,0.29464285714285715,-2.9,5,16,003222230301030,2
5584,030103032332112,0001000001000010,1,7.0,2.0,0.36607142857142855,-1.9,3,79,033011012123212,2
5585,030103032332112,0001000001000011,1,7.0,2.0,0.36607142857142855,-1.9,4,79,033011012123212,2
5586,030103032332112,0001000001000110,1,7.0,2.0,0.36607142857142855,-1.9,4,79,033011012123212,2
5587,030103032332112,0001000001000111,1,7.0,2.0,0.36607142857142855,-1.9,5,79,033011012123212,2
5588,030323001012121,0001000001001010,1,7.0,3.0,0.41964285714285715,-2.9,4,131,030301011232121,1
5589,030323001012121,0001000001001110,1,7.0,3.0,0.41964285714285715,-2.9,5,131,030301011232121,1
5590,030103032222300,0001000001100001,1,7.0,2.0,0.29464285714285715,-1.9,4,16,003222230301030,2
5591,030323001012121,0001000001101010,1,7.0,3.0,0.41964285714285715,-2.9,5,131,030301011232121,1
5592,030103032222300,0001000001110001,1,7.0,2.0,0.29464285714285715,-1.9,5,16,003222230301030,2
5593,030103032222300,0001000001110011,1,7.0,3.0,0.29464285714285715,-2.9,6,16,003222230301030,2
5594,030103323232110,0001000010000001,1,7.0,2.0,0.3482142857142857,-1.9,3,59,033212121103010,2
5595,030110330323212,0001000010010010,2,7.0,4.0,0.36607142857142855,-3.8,4,17,030101211233212,2
5596,030110330323212,0001000010010110,2,7.0,4.0,0.36607142857142855,-3.8,5,17,030101211233212,2
5597,030110330323212,0001000010011010,2,7.0,4.0,0.36607142857142855,-3.8,5,17,030101211233212,2
5598,030110330323212,0001000010011110,2,7.0,4.0,0.36607142857142855,-3.8,6,17,030101211233212,2
5599,030103323232110,0001000010100001,1,7.0,3.0,0.3482142857142857,-2.9,4,59,033212121103010,2
5600,030103323232110,0001000010100101,1,7.0,4.0,0.3482142857142857,-3.9,5,59,033212121103010,2
5601,030100323232210,0001000010101001,2,7.0,4.0,0.3482142857142857,-3.8,5,8,032212121003010,2
5602,030110330323212,0001000010110010,2,7.0,4.0,0.36607142857142855,-3.8,5,17,030101211233212,2
5603,030110330323212,0001000010111010,2,7.0,4.0,0.36607142857142855,-3.8,6,17,030101211233212,2
5604,030103323232110,0001000011000001,1,7.0,2.0,0.3482142857142857,-1.9,4,59,033212121103010,2
5605,030100323032212,0001000011001010,2,8.0,4.0,0.359375,-3.8,5,10,030012101223212,2
5606,030100323032212,0001000011001110,2,8.0,4.0,0.359375,-3.8,6,10,030012101223212,2
5607,030110330323212,0001000011010010,2,7.0,4.0,0.36607142857142855,-3.8,5,17,030101211233212,2
5608,030110330323212,0001000011010110,2,7.0,4.0,0.36607142857142855,-3.8,6,17,030101211233212,2
5609,030103323232110,0001000011100001,1,7.0,3.0,0.3482142857142857,-2.9,5,59,033212121103010,2
5610,030103323232110,0001000011100101,1,7.0,4.0,0.3482142857142857,-3.9,6,59,033212121103010,2
5611,030103303321212,0001000100001010,2,7.0,3.0,0.4017857142857143,-2.8,4,22,030301121123212,1
5612,030103303321212,0001000100001110,2,7.0,3.0,0.4017857142857143,-2.8,5,22,030301121123212,1
5613,030103303232112,0001000100100010,1,7.0,3.0,0.38392857142857145,-2.9,4,27,033010121123212,2
5614,030103303232112,0001000100100110,1,7.0,4.0,0.38392857142857145,-3.9,5,27,033010121123212,2
5615,030103303232112,0001000100100111,1,7.0,4.0,0.38392857142857145,-3.9,6,27,033010121123212,2
5616,030110303232321,0001000100101001,1,7.0,4.0,0.36607142857142855,-3.9,5,57,032323212100121,1
5617,030110303232321,0001000100101101,1,7.0,4.0,0.36607142857142855,-3.9,6,57,032323212100121,1
5618,030103303232112,0001000100101110,1,7.0,4.0,0.38392857142857145,-3.9,6,27,033010121123212,2
5619,030110303233212,0001000100110010,2,7.0,4.0,0.38392857142857145,-3.8,5,13,030110121233212,2
5620,030110303233212,0001000100110011,2,7.0,4.0,0.38392857142857145,-3.8,6,13,030110121233212,2
5621,030103303232112,0001000100110110,1,7.0,4.0,0.38392857142857145,-3.9,6,27,033010121123212,2
5622,030103303232112,0001000100110111,1,7.0,4.0,0.38392857142857145,-3.9,7,27,033010121123212,2
5623,030110303232321,0001000100111001,1,7.0,4.0,0.36607142857142855,-3.9,6,57,032323212100121,1
5624,030110303232321,0001000100111101,1,7.0,4.0,0.36607142857142855,-3.9,7,57,032323212100121,1
5625,030103303321212,0001000101001010,2,7.0,4.0,0.4017857142857143,-3.8,5,22,030301121123212,1
5626,030103303321212,0001000101001011,2,7.0,4.0,0.4017857142857143,-3.8,6,22,030301121123212,1
5627,030103303321212,0001000101001110,2,7.0,4.0,0.4017857142857143,-3.8,6,22,030301121123212,1
5628,030103303321212,0001000101001111,2,7.0,4.0,0.4017857142857143,-3.8,7,22,030301121123212,1
5629,030103303321212,0001000101011010,2,7.0,4.0,0.4017857142857143,-3.8,6,22,030301121123212,1
5630,030103303321212,0001000101011011,2,7.0,4.0,0.4017857142857143,-3.8,7,22,030301121123212,1
5631,030103303321212,0001000101011110,2,7.0,4.0,0.4017857142857143,-3.8,7,22,030301121123212,1
5632,030103303321212,0001000101011111,2,7.0,4.0,0.4017857142857143,-3.8,8,22,030301121123212,1
5633,030103303232112,0001000101100010,1,7.0,3.0,0.38392857142857145,-2.9,5,27,033010121123212,2
5634,030103303232112,0001000101100110,1,7.0,4.0,0.38392857142857145,-3.9,6,27,033010121123212,2
5635,030103303232112,0001000101100111,1,7.0,4.0,0.38392857142857145,-3.9,7,27,033010121123212,2
5636,030103303232112,0001000101101110,1,7.0,4.0,0.38392857142857145,-3.9,7,27,033010121123212,2
5637,030103303232112,0001000101110110,1,7.0,4.0,0.38392857142857145,-3.9,7,27,033010121123212,2
5638,030103303232112,0001000101110111,1,7.0,4.0,0.38392857142857145,-3.9,8,27,033010121123212,2
5639,030103323232110,0001000110000001,1,7.0,2.0,0.3482142857142857,-1.9,4,59,033212121103010,2
5640,030103333221103,0001000110000011,3,8.0,3.0,0.390625,-2.7,5,8,032211000032303,3
5641,030103333321112,0001000110000110,1,7.0,3.0,0.4017857142857143,-2.9,5,15,033301111123212,2
5642,030103333321112,0001000110000111,1,7.0,3.0,0.4017857142857143,-2.9,6,15,033301111123212,2
5643,030103333221103,0001000110001011,3,8.0,4.0,0.390625,-3.7,6,8,032211000032303,3
5644,030103333321112,0001000110001110,1,7.0,3.0,0.4017857142857143,-2.9,6,15,033301111123212,2
5645,030103333221012,0001000110001111,2,8.0,4.0,0.375,-3.8,7,10,032300111123212,2
5646,030103323232110,0001000110100001,1,7.0,3.0,0.3482142857142857,-2.9,5,59,033212121103010,2
5647,030103333221103,0001000110100011,3,8.0,4.0,0.390625,-3.7,6,8,032211000032303,3
5648,030103323232110,0001000110100101,1,7.0,4.0,0.3482142857142857,-3.9,6,59,033212121103010,2
5649,030110303232321,0001000110101001,1,7.0,4.0,0.36607142857142855,-3.9,6,57,032323212100121,1
5650,030103333221103,0001000110101011,3,8.0,5.0,0.390625,-4.7,7,8,032211000032303,3
5651,030103333221012,0001000110101111,2,8.0,5.0,0.375,-4.8,8,10,032300111123212,2
5652,030110303232321,0001000110111001,1,7.0,4.0,0.36607142857142855,-3.9,7,57,032323212100121,1
5653,030103333211233,0001000110111011,2,8.0,5.0,0.328125,-4.8,8,1,003223000012101,3
5654,030103323232110,0001000111000001,1,7.0,2.0,0.3482142857142857,-1.9,5,59,033212121103010,2
5655,030103333321112,0001000111000110,1,7.0,3.0,0.4017857142857143,-2.9,6,15,033301111123212,2
5656,030103333321112,0001000111000111,1,7.0,3.0,0.4017857142857143,-2.9,7,15,033301111123212,2
5657,030103333321112,0001000111001110,1,7.0,4.0,0.4017857142857143,-3.9,7,15,033301111123212,2
5658,030103333321112,0001000111011110,1,7.0,4.0,0.4017857142857143,-3.9,8,15,033301111123212,2
5659,030103323232110,0001000111100001,1,7.0,3.0,0.3482142857142857,-2.9,6,59,033212121103010,2
5660,030103323232110,0001000111100101,1,7.0,4.0,0.3482142857142857,-3.9,7,59,033212121103010,2
5661,032303222210103,1001100110001011,1,8.0,6.0,0.34375,-5.9,8,7,032321111030103,1
5662,032332122110301,1001100110001111,3,8.0,7.0,0.390625,-6.7,9,6,032300110122123,3
5663,032221012101033,1001100110010001,1,8.0,6.0,0.34375,-5.9,7,5,003232123211103,2
5664,032221012101033,1001100110010011,1,8.0,7.0,0.34375,-6.9,8,5,003232123211103,2
5665,032221012101033,1001100110010111,1,8.0,7.0,0.34375,-6.9,9,5,003232123211103,2
5666,032303222101210,1001100110011001,1,9.0,7.0,0.3402777777777778,-6.9,8,43,032303222101210,1
5667,032303232121011,1001100110100111,0,8.0,7.0,0.390625,-7.0,9,63,003010121232123,1
5668,032303232121103,1001100110101011,1,8.0,7.0,0.328125,-6.9,9,22,032212101030103,1
5669,032332122110301,1001100110101111,3,8.0,8.0,0.390625,-7.7,10,6,032300110122123,3
5670,032303222111033,1001100110110111,2,9.0,8.0,0.4097222222222222,-7.8,10,4,003222111030103,3
5671,032303222101210,1001100110111101,1,9.0,8.0,0.3402777777777778,-7.9,10,43,032303222101210,1
5672,032303222101210,1001100110111111,1,9.0,8.0,0.3402777777777778,-7.9,11,43,032303222101210,1
