,structure,sequence,number_of_FLS,number_of_contact,number_of_HH_contact,contact_order,energy,hydrophobicity,designability,reversed_structure,number_of_FLS_in_reversed_structure
179,032303010101223,0010101010101111,0,8.0,4.0,0.390625,-4.0,9,992,033212121010301,1
180,032323001010121,0010101101010010,1,7.0,5.0,0.38392857142857145,-4.0,7,44,030101011232321,1
181,032303010101223,0010110000100001,0,8.0,3.0,0.390625,-3.0,5,992,033212121010301,1
182,032303001210121,0010110000110010,1,8.0,4.0,0.328125,-3.0,6,85,030103011212321,1
183,032303001210121,0010110000111010,1,8.0,4.0,0.328125,-3.0,7,85,030103011212321,1
184,032303001210121,0010110001111010,1,8.0,5.0,0.328125,-4.0,8,85,030103011212321,1
185,032303010101223,0010110010000001,0,8.0,4.0,0.390625,-4.0,5,992,033212121010301,1
186,032303010101223,0010110010000011,0,8.0,4.0,0.390625,-4.0,6,992,033212121010301,1
187,032303010101223,0010110010100001,0,8.0,5.0,0.390625,-5.0,6,992,033212121010301,1
188,032303010101223,0010110010100011,0,8.0,5.0,0.390625,-5.0,7,992,033212121010301,1
189,032303010101223,0010110010100101,0,8.0,6.0,0.390625,-6.0,7,992,033212121010301,1
190,032303010101223,0010110010100111,0,8.0,6.0,0.390625,-6.0,8,992,033212121010301,1
191,032303010101223,0010110010101001,0,8.0,5.0,0.390625,-5.0,7,992,033212121010301,1
192,032303010101223,0010110010101011,0,8.0,5.0,0.390625,-5.0,8,992,033212121010301,1
193,032303010101223,0010110010101101,0,8.0,6.0,0.390625,-6.0,8,992,033212121010301,1
194,032303010101223,0010110010101111,0,8.0,6.0,0.390625,-6.0,9,992,033212121010301,1
195,032303010101223,0010110011000001,0,8.0,4.0,0.390625,-4.0,6,992,033212121010301,1
196,032303010101223,0010110011100001,0,8.0,5.0,0.390625,-5.0,7,992,033212121010301,1
197,032303010101223,0010110011100011,0,8.0,5.0,0.390625,-5.0,8,992,033212121010301,1
198,032303010101223,0010110011100101,0,8.0,6.0,0.390625,-6.0,8,992,033212121010301,1
199,032303010101223,0010110011100111,0,8.0,6.0,0.390625,-6.0,9,992,033212121010301,1
200,032303010101223,0010110011101101,0,8.0,6.0,0.390625,-6.0,9,992,033212121010301,1
201,032303010101223,0010110011101111,0,8.0,6.0,0.390625,-6.0,10,992,033212121010301,1
202,032323001010121,0010110101010010,1,7.0,5.0,0.38392857142857145,-4.0,7,44,030101011232321,1
203,032323001010121,0010110101010110,1,7.0,5.0,0.38392857142857145,-4.0,8,44,030101011232321,1
204,032303010101223,0010110110000001,0,8.0,4.0,0.390625,-4.0,6,992,033212121010301,1
205,032303010101223,0010110110100001,0,8.0,5.0,0.390625,-5.0,7,992,033212121010301,1
206,032303010101223,0010110110100101,0,8.0,6.0,0.390625,-6.0,8,992,033212121010301,1
207,032303010101223,0010110111000001,0,8.0,4.0,0.390625,-4.0,7,992,033212121010301,1
208,032303010101223,0010110111100001,0,8.0,5.0,0.390625,-5.0,8,992,033212121010301,1
209,032303010101223,0010110111100101,0,8.0,6.0,0.390625,-6.0,9,992,033212121010301,1
210,032303010101223,0010111010000001,0,8.0,4.0,0.390625,-4.0,6,992,033212121010301,1
211,032303010101223,0010111010000011,0,8.0,4.0,0.390625,-4.0,7,992,033212121010301,1
212,032303010101223,0010111010100001,0,8.0,5.0,0.390625,-5.0,7,992,033212121010301,1
213,032303010101223,0010111010100011,0,8.0,5.0,0.390625,-5.0,8,992,033212121010301,1
214,032303010101223,0010111010100101,0,8.0,6.0,0.390625,-6.0,8,992,033212121010301,1
215,032303010101223,0010111010100111,0,8.0,6.0,0.390625,-6.0,9,992,033212121010301,1
216,032303010101223,0010111010101001,0,8.0,5.0,0.390625,-5.0,8,992,033212121010301,1
217,032303010101223,0010111010101011,0,8.0,5.0,0.390625,-5.0,9,992,033212121010301,1
218,032303010101223,0010111010101101,0,8.0,6.0,0.390625,-6.0,9,992,033212121010301,1
219,032303010101223,0010111010101111,0,8.0,6.0,0.390625,-6.0,10,992,033212121010301,1
220,032303010101223,0010111011100001,0,8.0,5.0,0.390625,-5.0,8,992,033212121010301,1
221,032303010101223,0010111011100011,0,8.0,5.0,0.390625,-5.0,9,992,033212121010301,1
222,032303010101223,0010111011100101,0,8.0,6.0,0.390625,-6.0,9,992,033212121010301,1
223,032303010101223,0010111011100111,0,8.0,6.0,0.390625,-6.0,10,992,033212121010301,1
224,032303010101223,0010111110100001,0,8.0,5.0,0.390625,-5.0,8,992,033212121010301,1
225,032303010101223,0010111110100101,0,8.0,6.0,0.390625,-6.0,9,992,033212121010301,1
226,030101030323222,0011000000000011,0,5.0,2.0,0.4125,-2.0,4,1,000303232121232,1
227,030103032321221,0011000000000101,0,8.0,2.0,0.46875,-2.0,4,415,033032321210121,1
228,030103032321221,0011000000001101,0,8.0,3.0,0.46875,-3.0,5,415,033032321210121,1
229,030103032321221,0011000000001111,0,8.0,3.0,0.46875,-3.0,6,415,033032321210121,1
230,030103032321221,0011000000010101,0,8.0,2.0,0.46875,-2.0,5,415,033032321210121,1
231,030103032321221,0011000000011101,0,8.0,3.0,0.46875,-3.0,6,415,033032321210121,1
232,032303010101223,0011000000100001,0,8.0,2.0,0.390625,-2.0,4,992,033212121010301,1
233,030103032321221,0011000001000101,0,8.0,2.0,0.46875,-2.0,5,415,033032321210121,1
234,030103032321221,0011000001001001,0,8.0,3.0,0.46875,-3.0,5,415,033032321210121,1
235,030103032321221,0011000001001011,0,8.0,3.0,0.46875,-3.0,6,415,033032321210121,1
236,030103032321221,0011000001001101,0,8.0,4.0,0.46875,-4.0,6,415,033032321210121,1
237,030103032321221,0011000001001111,0,8.0,4.0,0.46875,-4.0,7,415,033032321210121,1
238,030103032321221,0011000001010101,0,8.0,2.0,0.46875,-2.0,6,415,033032321210121,1
239,030103032321221,0011000001011001,0,8.0,3.0,0.46875,-3.0,6,415,033032321210121,1
240,030103032321221,0011000001011101,0,8.0,4.0,0.46875,-4.0,7,415,033032321210121,1
241,030103032321221,0011000001101101,0,8.0,4.0,0.46875,-4.0,7,415,033032321210121,1
242,030103032321221,0011000001101111,0,8.0,4.0,0.46875,-4.0,8,415,033032321210121,1
243,030103032321221,0011000001111101,0,8.0,4.0,0.46875,-4.0,8,415,033032321210121,1
244,030103032321221,0011000010001101,0,8.0,3.0,0.46875,-3.0,6,415,033032321210121,1
245,030103032321221,0011000010001111,0,8.0,3.0,0.46875,-3.0,7,415,033032321210121,1
246,030103323212123,0011000010011101,1,8.0,5.0,0.390625,-4.0,7,4,032323030012101,1
247,030103323212123,0011000010011111,1,8.0,5.0,0.390625,-4.0,8,4,032323030012101,1
248,030103032321221,0011000011001101,0,8.0,4.0,0.46875,-4.0,7,415,033032321210121,1
249,030103032321221,0011000011001111,0,8.0,4.0,0.46875,-4.0,8,415,033032321210121,1
250,030103032321221,0011000100000101,0,8.0,2.0,0.46875,-2.0,5,415,033032321210121,1
251,030103032321221,0011000100001101,0,8.0,3.0,0.46875,-3.0,6,415,033032321210121,1
252,030103032321221,0011000100001111,0,8.0,3.0,0.46875,-3.0,7,415,033032321210121,1
253,030103032321221,0011000100010101,0,8.0,2.0,0.46875,-2.0,6,415,033032321210121,1
254,030103032321221,0011000100011101,0,8.0,3.0,0.46875,-3.0,7,415,033032321210121,1
255,030110303232321,0011000100101001,1,7.0,5.0,0.36607142857142855,-4.0,6,39,032323212100121,1
256,030110303232321,0011000100101011,1,7.0,5.0,0.36607142857142855,-4.0,7,39,032323212100121,1
257,030110303232321,0011000100111001,1,7.0,5.0,0.36607142857142855,-4.0,7,39,032323212100121,1
258,030103032321221,0011000101000101,0,8.0,2.0,0.46875,-2.0,6,415,033032321210121,1
259,030103032321221,0011000101001001,0,8.0,3.0,0.46875,-3.0,6,415,033032321210121,1
260,030103032321221,0011000101001101,0,8.0,4.0,0.46875,-4.0,7,415,033032321210121,1
261,030103032321221,0011000101001111,0,8.0,4.0,0.46875,-4.0,8,415,033032321210121,1
262,030103032321221,0011000101010101,0,8.0,2.0,0.46875,-2.0,7,415,033032321210121,1
263,030103032321221,0011000101011001,0,8.0,3.0,0.46875,-3.0,7,415,033032321210121,1
264,030103032321221,0011000101011101,0,8.0,4.0,0.46875,-4.0,8,415,033032321210121,1
265,030110303232321,0011000101101001,1,7.0,5.0,0.36607142857142855,-4.0,7,39,032323212100121,1
266,030110303232321,0011000101101011,1,7.0,5.0,0.36607142857142855,-4.0,8,39,032323212100121,1
267,030103333321112,0011000110000110,1,7.0,3.0,0.4017857142857143,-2.0,6,9,033301111123212,2
268,030103333321112,0011000110000111,1,7.0,4.0,0.4017857142857143,-3.0,7,9,033301111123212,2
269,030103032321221,0011000110001101,0,8.0,3.0,0.46875,-3.0,7,415,033032321210121,1
270,030103323212123,0011000110011101,1,8.0,5.0,0.390625,-4.0,8,4,032323030012101,1
271,030110303232321,0011000110101001,1,7.0,5.0,0.36607142857142855,-4.0,7,39,032323212100121,1
272,030110303232321,0011000110101011,1,7.0,5.0,0.36607142857142855,-4.0,8,39,032323212100121,1
273,030110303232321,0011000110111001,1,7.0,5.0,0.36607142857142855,-4.0,8,39,032323212100121,1
274,030103333321112,0011000111000111,1,7.0,4.0,0.4017857142857143,-3.0,8,9,033301111123212,2
275,030103032321221,0011000111001101,0,8.0,4.0,0.46875,-4.0,8,415,033032321210121,1
276,030103032321221,0011001000000101,0,8.0,3.0,0.46875,-3.0,5,415,033032321210121,1
277,030103032321221,0011001000001101,0,8.0,4.0,0.46875,-4.0,6,415,033032321210121,1
278,030103032321221,0011001000001111,0,8.0,4.0,0.46875,-4.0,7,415,033032321210121,1
279,030103033212321,0011001000011001,1,8.0,5.0,0.328125,-4.0,6,51,032303221210121,1
280,030103033212321,0011001000011011,1,8.0,5.0,0.328125,-4.0,7,51,032303221210121,1
281,030103032232121,0011001000100101,1,8.0,5.0,0.453125,-4.0,6,16,030323321210121,1
282,030103032232121,0011001000110101,1,8.0,5.0,0.453125,-4.0,7,16,030323321210121,1
283,030103033212321,0011001000111101,1,8.0,6.0,0.328125,-5.0,8,51,032303221210121,1
284,030103033212321,0011001000111111,1,8.0,6.0,0.328125,-5.0,9,51,032303221210121,1
285,030103032332112,0011001001000010,1,7.0,4.0,0.36607142857142855,-3.0,5,38,033011012123212,2
286,030103032332112,0011001001000011,1,7.0,5.0,0.36607142857142855,-4.0,6,38,033011012123212,2
287,030103032321221,0011001001000101,0,8.0,4.0,0.46875,-4.0,6,415,033032321210121,1
288,030103032321221,0011001001001001,0,8.0,5.0,0.46875,-5.0,6,415,033032321210121,1
289,030103032321221,0011001001001011,0,8.0,5.0,0.46875,-5.0,7,415,033032321210121,1
290,030103032321221,0011001001001101,0,8.0,6.0,0.46875,-6.0,7,415,033032321210121,1
291,030103032321221,0011001001001111,0,8.0,6.0,0.46875,-6.0,8,415,033032321210121,1
292,032230301010121,0011001001010010,1,7.0,5.0,0.36607142857142855,-4.0,6,37,030101012123321,1
293,030103032321221,0011001001010101,0,8.0,4.0,0.46875,-4.0,7,415,033032321210121,1
294,030103032321221,0011001001011001,0,8.0,5.0,0.46875,-5.0,7,415,033032321210121,1
295,030103032321221,0011001001011101,0,8.0,6.0,0.46875,-6.0,8,415,033032321210121,1
296,030103032321221,0011001001101001,0,8.0,5.0,0.46875,-5.0,7,415,033032321210121,1
297,030103032321221,0011001001101011,0,8.0,5.0,0.46875,-5.0,8,415,033032321210121,1
298,030103032321221,0011001001101101,0,8.0,6.0,0.46875,-6.0,8,415,033032321210121,1
299,030103032321221,0011001001101111,0,8.0,6.0,0.46875,-6.0,9,415,033032321210121,1
300,030103032321221,0011001001111101,0,8.0,6.0,0.46875,-6.0,9,415,033032321210121,1
301,030103030322122,0011001010000111,1,7.0,5.0,0.4017857142857143,-4.0,7,2,003001212123212,2
302,030103032321221,0011001010001101,0,8.0,4.0,0.46875,-4.0,7,415,033032321210121,1
303,030103033212321,0011001010011001,1,8.0,6.0,0.328125,-5.0,7,51,032303221210121,1
304,030103323232110,0011001010100001,1,7.0,5.0,0.3482142857142857,-4.0,6,21,033212121103010,2
305,030103323232110,0011001010100101,1,7.0,6.0,0.3482142857142857,-5.0,7,21,033212121103010,2
306,030103323232110,0011001010101001,1,7.0,5.0,0.3482142857142857,-4.0,7,21,033212121103010,2
307,030103323232110,0011001010101101,1,7.0,6.0,0.3482142857142857,-5.0,8,21,033212121103010,2
308,030103033212321,0011001010111001,1,8.0,6.0,0.328125,-5.0,8,51,032303221210121,1
309,030103033212321,0011001010111101,1,8.0,7.0,0.328125,-6.0,9,51,032303221210121,1
310,030103033212321,0011001010111111,1,8.0,7.0,0.328125,-6.0,10,51,032303221210121,1
311,030103032332112,0011001011000010,1,7.0,4.0,0.36607142857142855,-3.0,6,38,033011012123212,2
312,030103032332112,0011001011000011,1,7.0,5.0,0.36607142857142855,-4.0,7,38,033011012123212,2
313,030103032321221,0011001011000101,0,8.0,4.0,0.46875,-4.0,7,415,033032321210121,1
314,030103032321221,0011001011001001,0,8.0,5.0,0.46875,-5.0,7,415,033032321210121,1
315,030103032321221,0011001011001101,0,8.0,6.0,0.46875,-6.0,8,415,033032321210121,1
316,030103032321221,0011001011001111,0,8.0,6.0,0.46875,-6.0,9,415,033032321210121,1
317,030103032321221,0011001011011101,0,8.0,6.0,0.46875,-6.0,9,415,033032321210121,1
318,030103032321221,0011001011101101,0,8.0,6.0,0.46875,-6.0,9,415,033032321210121,1
319,030103032321221,0011001011101111,0,8.0,6.0,0.46875,-6.0,10,415,033032321210121,1
320,030103032321221,0011001100000101,0,8.0,3.0,0.46875,-3.0,6,415,033032321210121,1
321,030103032321221,0011001100001101,0,8.0,4.0,0.46875,-4.0,7,415,033032321210121,1
322,030103033212321,0011001100011001,1,8.0,5.0,0.328125,-4.0,7,51,032303221210121,1
323,030103033212321,0011001100011011,1,8.0,5.0,0.328125,-4.0,8,51,032303221210121,1
324,030103332123211,0011001100110001,1,9.0,5.0,0.4097222222222222,-4.0,7,17,003230322210121,2
325,030103332123211,0011001100110011,1,9.0,6.0,0.4097222222222222,-5.0,8,17,003230322210121,2
326,030103332123211,0011001100111011,1,9.0,6.0,0.4097222222222222,-5.0,9,17,003230322210121,2
327,030103032332112,0011001101000010,1,7.0,4.0,0.36607142857142855,-3.0,6,38,033011012123212,2
328,030103032332112,0011001101000011,1,7.0,5.0,0.36607142857142855,-4.0,7,38,033011012123212,2
329,030103032321221,0011001101000101,0,8.0,4.0,0.46875,-4.0,7,415,033032321210121,1
330,030103032321221,0011001101001001,0,8.0,5.0,0.46875,-5.0,7,415,033032321210121,1
331,030103032321221,0011001101001011,0,8.0,5.0,0.46875,-5.0,8,415,033032321210121,1
332,030103032321221,0011001101001101,0,8.0,6.0,0.46875,-6.0,8,415,033032321210121,1
333,030103032321221,0011001101001111,0,8.0,6.0,0.46875,-6.0,9,415,033032321210121,1
334,032230301010121,0011001101010010,1,7.0,5.0,0.36607142857142855,-4.0,7,37,030101012123321,1
335,030103032321221,0011001101010101,0,8.0,4.0,0.46875,-4.0,8,415,033032321210121,1
336,030103032321221,0011001101011001,0,8.0,5.0,0.46875,-5.0,8,415,033032321210121,1
337,030103032321221,0011001101011101,0,8.0,6.0,0.46875,-6.0,9,415,033032321210121,1
338,030103032321221,0011001101101001,0,8.0,5.0,0.46875,-5.0,8,415,033032321210121,1
339,030103032321221,0011001101101011,0,8.0,5.0,0.46875,-5.0,9,415,033032321210121,1
340,030103032321221,0011001101101101,0,8.0,6.0,0.46875,-6.0,9,415,033032321210121,1
341,030103032321221,0011001101101111,0,8.0,6.0,0.46875,-6.0,10,415,033032321210121,1
342,030103332123211,0011001101111011,1,9.0,7.0,0.4097222222222222,-6.0,10,17,003230322210121,2
343,030103032321221,0011001101111101,0,8.0,6.0,0.46875,-6.0,10,415,033032321210121,1
344,030103032321221,0011001110001101,0,8.0,4.0,0.46875,-4.0,8,415,033032321210121,1
345,030103033212321,0011001110011001,1,8.0,6.0,0.328125,-5.0,8,51,032303221210121,1
346,030103323232110,0011001110100001,1,7.0,5.0,0.3482142857142857,-4.0,7,21,033212121103010,2
347,030103323232110,0011001110100101,1,7.0,6.0,0.3482142857142857,-5.0,8,21,033212121103010,2
348,030103323232110,0011001110101101,1,7.0,6.0,0.3482142857142857,-5.0,9,21,033212121103010,2
349,030103033212321,0011001110111001,1,8.0,6.0,0.328125,-5.0,9,51,032303221210121,1
350,030103033212321,0011001110111101,1,8.0,7.0,0.328125,-6.0,10,51,032303221210121,1
351,030103033212321,0011001110111111,1,8.0,7.0,0.328125,-6.0,11,51,032303221210121,1
352,030103032332112,0011001111000010,1,7.0,4.0,0.36607142857142855,-3.0,7,38,033011012123212,2
353,030103032332112,0011001111000011,1,7.0,5.0,0.36607142857142855,-4.0,8,38,033011012123212,2
354,030103032321221,0011001111000101,0,8.0,4.0,0.46875,-4.0,8,415,033032321210121,1
355,030103032321221,0011001111001001,0,8.0,5.0,0.46875,-5.0,8,415,033032321210121,1
356,030103032321221,0011001111001101,0,8.0,6.0,0.46875,-6.0,9,415,033032321210121,1
357,030103032321221,0011001111001111,0,8.0,6.0,0.46875,-6.0,10,415,033032321210121,1
358,030103032321221,0011001111011101,0,8.0,6.0,0.46875,-6.0,10,415,033032321210121,1
359,030103032321221,0011001111101101,0,8.0,6.0,0.46875,-6.0,10,415,033032321210121,1
360,030103032321221,0011001111101111,0,8.0,6.0,0.46875,-6.0,11,415,033032321210121,1
361,030103332123211,0011001111111011,1,9.0,7.0,0.4097222222222222,-6.0,11,17,003230322210121,2
362,030103032321221,0011010000001101,0,8.0,3.0,0.46875,-3.0,6,415,033032321210121,1
363,032303010121012,0011010000011001,0,8.0,3.0,0.296875,-3.0,6,215,032303232121012,0
364,032303010101223,0011010000100001,0,8.0,3.0,0.390625,-3.0,5,992,033212121010301,1
365,032303010101223,0011010000100101,0,8.0,4.0,0.390625,-4.0,6,992,033212121010301,1
366,030101033232321,0011010000101001,1,7.0,5.0,0.38392857142857145,-4.0,6,20,032323221010121,1
367,032303001210121,0011010000110010,1,8.0,4.0,0.328125,-3.0,6,85,030103011212321,1
368,030101033232321,0011010000111001,1,7.0,5.0,0.38392857142857145,-4.0,7,20,032323221010121,1
369,030103032321221,0011010001001101,0,8.0,4.0,0.46875,-4.0,7,415,033032321210121,1
370,030103032321221,0011010001011101,0,8.0,4.0,0.46875,-4.0,8,415,033032321210121,1
371,032303010101223,0011010001100001,0,8.0,3.0,0.390625,-3.0,6,992,033212121010301,1
372,032303010101223,0011010001100101,0,8.0,4.0,0.390625,-4.0,7,992,033212121010301,1
373,030101033232321,0011010001101001,1,7.0,5.0,0.38392857142857145,-4.0,7,20,032323221010121,1
374,032303001210121,0011010001111010,1,8.0,5.0,0.328125,-4.0,8,85,030103011212321,1
375,032303010101223,0011010010000001,0,8.0,4.0,0.390625,-4.0,5,992,033212121010301,1
376,032303010101223,0011010010000011,0,8.0,4.0,0.390625,-4.0,6,992,033212121010301,1
377,032303010101223,0011010010000101,0,8.0,4.0,0.390625,-4.0,6,992,033212121010301,1
378,032303010101223,0011010010000111,0,8.0,4.0,0.390625,-4.0,7,992,033212121010301,1
379,032303010121012,0011010010011001,0,8.0,5.0,0.296875,-5.0,7,215,032303232121012,0
380,032303010121012,0011010010011101,0,8.0,5.0,0.296875,-5.0,8,215,032303232121012,0
381,032303010101223,0011010010100001,0,8.0,5.0,0.390625,-5.0,6,992,033212121010301,1
382,032303010101223,0011010010100011,0,8.0,5.0,0.390625,-5.0,7,992,033212121010301,1
383,032303010101223,0011010010100101,0,8.0,6.0,0.390625,-6.0,7,992,033212121010301,1
384,032303010101223,0011010010100111,0,8.0,6.0,0.390625,-6.0,8,992,033212121010301,1
385,032303010101223,0011010010101101,0,8.0,6.0,0.390625,-6.0,8,992,033212121010301,1
386,032303010101223,0011010010101111,0,8.0,6.0,0.390625,-6.0,9,992,033212121010301,1
387,032303010101223,0011010011000001,0,8.0,4.0,0.390625,-4.0,6,992,033212121010301,1
388,032303010101223,0011010011000101,0,8.0,4.0,0.390625,-4.0,7,992,033212121010301,1
389,032303010101223,0011010011100001,0,8.0,5.0,0.390625,-5.0,7,992,033212121010301,1
390,032303010101223,0011010011100011,0,8.0,5.0,0.390625,-5.0,8,992,033212121010301,1
391,032303010101223,0011010011100101,0,8.0,6.0,0.390625,-6.0,8,992,033212121010301,1
392,032303010101223,0011010011100111,0,8.0,6.0,0.390625,-6.0,9,992,033212121010301,1
393,032303010101223,0011010011101101,0,8.0,6.0,0.390625,-6.0,9,992,033212121010301,1
394,032303010101223,0011010011101111,0,8.0,6.0,0.390625,-6.0,10,992,033212121010301,1
395,032303010121012,0011010100011001,0,8.0,3.0,0.296875,-3.0,7,215,032303232121012,0
396,030103032321221,0011010101001101,0,8.0,4.0,0.46875,-4.0,8,415,033032321210121,1
397,030103032321221,0011010101011101,0,8.0,4.0,0.46875,-4.0,9,415,033032321210121,1
398,032303001210121,0011010101111010,1,8.0,6.0,0.328125,-5.0,9,85,030103011212321,1
399,032303010101223,0011010110000001,0,8.0,4.0,0.390625,-4.0,6,992,033212121010301,1
400,032303010101223,0011010110000101,0,8.0,4.0,0.390625,-4.0,7,992,033212121010301,1
401,032303010121012,0011010110011001,0,8.0,5.0,0.296875,-5.0,8,215,032303232121012,0
402,032303010121012,0011010110011101,0,8.0,5.0,0.296875,-5.0,9,215,032303232121012,0
403,032303010101223,0011010110100001,0,8.0,5.0,0.390625,-5.0,7,992,033212121010301,1
404,032303010101223,0011010110100101,0,8.0,6.0,0.390625,-6.0,8,992,033212121010301,1
405,032303010101223,0011010110101101,0,8.0,6.0,0.390625,-6.0,9,992,033212121010301,1
406,032303010101223,0011010111000001,0,8.0,4.0,0.390625,-4.0,7,992,033212121010301,1
407,032303010101223,0011010111000101,0,8.0,4.0,0.390625,-4.0,8,992,033212121010301,1
408,032303010101223,0011010111100001,0,8.0,5.0,0.390625,-5.0,8,992,033212121010301,1
409,032303010101223,0011010111100101,0,8.0,6.0,0.390625,-6.0,9,992,033212121010301,1
410,032303010101223,0011010111101101,0,8.0,6.0,0.390625,-6.0,10,992,033212121010301,1
411,030103032321221,0011011000001101,0,8.0,4.0,0.46875,-4.0,7,415,033032321210121,1
412,030103033212321,0011011000011001,1,8.0,5.0,0.328125,-4.0,7,51,032303221210121,1
413,032303010101223,0011011000100001,0,8.0,3.0,0.390625,-3.0,6,992,033212121010301,1
414,030101033232321,0011011000101001,1,7.0,5.0,0.38392857142857145,-4.0,7,20,032323221010121,1
415,030103033212321,0011011000111101,1,8.0,6.0,0.328125,-5.0,9,51,032303221210121,1
416,030103033212321,0011011000111111,1,8.0,6.0,0.328125,-5.0,10,51,032303221210121,1
417,030103032321221,0011011001001101,0,8.0,6.0,0.46875,-6.0,8,415,033032321210121,1
418,030103032321221,0011011001011101,0,8.0,6.0,0.46875,-6.0,9,415,033032321210121,1
419,030103032321221,0011011001101101,0,8.0,6.0,0.46875,-6.0,9,415,033032321210121,1
420,030103032321221,0011011001111101,0,8.0,6.0,0.46875,-6.0,10,415,033032321210121,1
421,032303010101223,0011011010000001,0,8.0,4.0,0.390625,-4.0,6,992,033212121010301,1
422,032303010101223,0011011010000011,0,8.0,4.0,0.390625,-4.0,7,992,033212121010301,1
423,032303010101223,0011011010000101,0,8.0,4.0,0.390625,-4.0,7,992,033212121010301,1
424,032303010101223,0011011010100001,0,8.0,5.0,0.390625,-5.0,7,992,033212121010301,1
425,032303010101223,0011011010100011,0,8.0,5.0,0.390625,-5.0,8,992,033212121010301,1
426,032303010101223,0011011010100101,0,8.0,6.0,0.390625,-6.0,8,992,033212121010301,1
427,032303010101223,0011011010100111,0,8.0,6.0,0.390625,-6.0,9,992,033212121010301,1
428,032303010101223,0011011010101101,0,8.0,6.0,0.390625,-6.0,9,992,033212121010301,1
429,032303010101223,0011011010101111,0,8.0,6.0,0.390625,-6.0,10,992,033212121010301,1
430,032303010101223,0011011011000001,0,8.0,4.0,0.390625,-4.0,7,992,033212121010301,1
431,030103032321221,0011011011001101,0,8.0,6.0,0.46875,-6.0,9,415,033032321210121,1
432,030103032321221,0011011011011101,0,8.0,6.0,0.46875,-6.0,10,415,033032321210121,1
433,032303010101223,0011011011100001,0,8.0,5.0,0.390625,-5.0,8,992,033212121010301,1
434,032303010101223,0011011011100011,0,8.0,5.0,0.390625,-5.0,9,992,033212121010301,1
435,032303010101223,0011011011100101,0,8.0,6.0,0.390625,-6.0,9,992,033212121010301,1
436,032303010101223,0011011011100111,0,8.0,6.0,0.390625,-6.0,10,992,033212121010301,1
437,030103032321221,0011011100001101,0,8.0,4.0,0.46875,-4.0,8,415,033032321210121,1
438,030103033212321,0011011100011001,1,8.0,5.0,0.328125,-4.0,8,51,032303221210121,1
439,030103332123211,0011011100110001,1,9.0,5.0,0.4097222222222222,-4.0,8,17,003230322210121,2
440,030103032321221,0011011101001101,0,8.0,6.0,0.46875,-6.0,9,415,033032321210121,1
441,030103032321221,0011011101011101,0,8.0,6.0,0.46875,-6.0,10,415,033032321210121,1
442,030103032321221,0011011101101101,0,8.0,6.0,0.46875,-6.0,10,415,033032321210121,1
443,030103332123211,0011011101111011,1,9.0,7.0,0.4097222222222222,-6.0,11,17,003230322210121,2
444,030103032321221,0011011101111101,0,8.0,6.0,0.46875,-6.0,11,415,033032321210121,1
445,032303010101223,0011011110000001,0,8.0,4.0,0.390625,-4.0,7,992,033212121010301,1
446,032303010101223,0011011110000101,0,8.0,4.0,0.390625,-4.0,8,992,033212121010301,1
447,030103010332222,0011011110001111,1,8.0,6.0,0.375,-5.0,10,1,000033212321232,2
448,032303010101223,0011011110100001,0,8.0,5.0,0.390625,-5.0,8,992,033212121010301,1
449,032303010101223,0011011110100101,0,8.0,6.0,0.390625,-6.0,9,992,033212121010301,1
450,032303010101223,0011011110101101,0,8.0,6.0,0.390625,-6.0,10,992,033212121010301,1
451,032303010101223,0011011111000001,0,8.0,4.0,0.390625,-4.0,8,992,033212121010301,1
452,030103032321221,0011011111001101,0,8.0,6.0,0.46875,-6.0,10,415,033032321210121,1
453,030103032321221,0011011111011101,0,8.0,6.0,0.46875,-6.0,11,415,033032321210121,1
454,032303010101223,0011011111100001,0,8.0,5.0,0.390625,-5.0,9,992,033212121010301,1
455,032303010101223,0011011111100101,0,8.0,6.0,0.390625,-6.0,10,992,033212121010301,1
456,030323001012121,0011100001001010,1,7.0,4.0,0.41964285714285715,-3.0,6,79,030301011232121,1
457,030103032321221,0011100001001101,0,8.0,4.0,0.46875,-4.0,7,415,033032321210121,1
458,030103032321221,0011100001001111,0,8.0,4.0,0.46875,-4.0,8,415,033032321210121,1
459,030323001012121,0011100001101010,1,7.0,4.0,0.41964285714285715,-3.0,7,79,030301011232121,1
460,030323001012121,0011100011001010,1,7.0,4.0,0.41964285714285715,-3.0,7,79,030301011232121,1
461,030103032321221,0011100011001101,0,8.0,4.0,0.46875,-4.0,8,415,033032321210121,1
462,030323001012121,0011100011101010,1,7.0,4.0,0.41964285714285715,-3.0,8,79,030301011232121,1
463,030110303232321,0011100100101001,1,7.0,6.0,0.36607142857142855,-5.0,7,39,032323212100121,1
464,030110303232321,0011100100111001,1,7.0,6.0,0.36607142857142855,-5.0,8,39,032323212100121,1
465,030323001012121,0011100101001010,1,7.0,5.0,0.41964285714285715,-4.0,7,79,030301011232121,1
466,032323001010121,0011100101010010,1,7.0,5.0,0.38392857142857145,-4.0,7,44,030101011232321,1
467,032323001010121,0011100101010110,1,7.0,5.0,0.38392857142857145,-4.0,8,44,030101011232321,1
468,030110303232321,0011100101101001,1,7.0,6.0,0.36607142857142855,-5.0,8,39,032323212100121,1
469,030323001012121,0011100101101010,1,7.0,5.0,0.41964285714285715,-4.0,8,79,030301011232121,1
